"","SRR33467998","SRR33467999","SRR33468000","SRR33468001","SRR33468002","SRR33468003","SRR33468004","SRR33468005","SRR33468006"
"ENSG00000002586",897.29864113317,839.862246577193,911.197236160616,944.395780306319,924.205493299767,975.834491517743,1006.41039272647,974.283585636247,986.295821889832
"ENSG00000002822",142.282648977638,158.277926327857,155.76891299729,146.560907324002,184.444443941799,169.367843129215,164.80519531547,171.71633413193,162.479721326464
"ENSG00000002834",3640.82939682295,3341.64271959689,3477.8209594689,3561.13886736268,3672.03105331442,3618.7606017434,3646.58962168031,3701.54301008456,3856.47814240272
"ENSG00000002919",152.609615435693,148.385555932366,149.660328173867,149.472713429777,177.502986374097,135.888153208323,151.620779690233,157.942296634717,164.236258854318
"ENSG00000003056",748.131347850162,678.616609130689,694.342474929095,665.832996187189,670.346473680947,691.257127190167,686.68831381446,673.091299030508,721.058655183929
"ENSG00000003096",104.417105298105,84.0851483616742,106.900234409905,102.883815737379,122.962962627866,104.377856812191,120.857143231345,97.3365316469767,101.879176615513
"ENSG00000003147",21.8013736336704,18.7955037514331,32.5791190582567,37.8534793750734,30.7407406569665,28.5562061089955,25.2701299483721,26.6298058279464,22.8349878620976
"ENSG00000003249",81.4682909468735,70.2358298079867,88.5744799396353,90.2659892790213,111.063321083234,107.331947099328,91.1922080745602,89.9903783151294,91.3399514483905
"ENSG00000003393",354.559181726534,332.383645288501,368.551284346529,325.151681811528,350.047788771264,318.057054248467,329.610390630941,363.634589926441,315.298486249733
"ENSG00000003400",22.948814351232,10.8816074350402,18.3257544702694,7.76481628206635,10.9080047492462,12.801057910929,7.69090911472195,7.34615333184729,10.539225167122
"ENSG00000003402",826.157316644351,905.151891187434,762.55500545732,778.422832277151,772.485063605707,782.833926091429,844.901301317311,921.023973980355,810.642069104466
"ENSG00000003436",1359.71725031049,1142.56878067922,1382.57636503477,1294.78311503456,1301.02747554645,1359.86622884561,1241.53247137654,1300.26913973697,1349.02082139161
"ENSG00000003509",67.6990023361343,59.3542223729465,53.9591659402376,56.294918044981,51.5651133600728,56.1277154556119,47.2441559904348,45.9134583240456,57.9657384191709
"ENSG00000003756",452.09164271927,473.844541944023,435.745717404183,408.623456843742,421.445638039057,453.945207456791,408.716884382366,436.177854078433,480.413013867977
"ENSG00000003987",18.3590514809856,13.8493185536875,14.2533645879873,12.6178264583578,13.8829151354042,16.7398449604456,17.5792208336502,11.9374991642519,15.808837750683
"ENSG00000003989",337.34757096311,478.790727141769,305.429241171156,396.005630385384,285.591397071173,317.072357486088,421.901300007604,411.384586583448,329.350786472562
"ENSG00000004059",526.675289360774,573.757482938483,593.550825342614,569.743394696618,560.274789393099,624.297747348385,600.989612250415,632.687455705348,593.709684414538
"ENSG00000004139",72.2887652063807,70.2358298079867,75.3392128222186,72.795152644372,58.506570927775,75.821650703195,64.823376824085,77.1346099843966,66.7484260584392
"ENSG00000004142",524.380407925651,581.671379254876,653.618576106275,576.537608943426,644.563917000911,614.450779724593,643.838963032437,580.346113215936,591.074878122758
"ENSG00000004399",2565.67744446773,2988.48509647786,2730.53741607014,2669.15559696031,2553.46474811899,2596.64536239383,2688.52208624637,2617.0671244706,2644.46724818369
"ENSG00000004455",612.733343177894,600.466883006309,644.45569887114,658.068179905123,633.655912251665,643.006985833589,622.963638292478,636.360532371272,638.501391374807
"ENSG00000004468",3.4423221526848,9.89237039549109,8.14477976456417,14.5590305288744,8.92473115847415,4.92348381189578,4.39480520841254,6.42788416536638,11.4174939310488
"ENSG00000004478",429.142828368038,398.662526938291,484.614395991568,428.035497548907,474.994024989902,407.66445962497,475.737663810658,415.975932415853,491.830507799026
"ENSG00000004487",820.420113056543,964.506113560381,966.174499571425,922.071933495379,906.356030982819,991.58963971581,900.935067724571,904.495128983698,878.268763926832
"ENSG00000004534",263.911365039168,251.266208045474,221.945248584374,241.679906779315,259.808840391136,240.266010020514,242.812987764793,271.80767327835,269.628510525537
"ENSG00000004660",72.2887652063807,130.579289220482,105.882136939334,101.913213702121,97.1804059478296,77.7910442279533,85.6987015640446,91.8269166480912,90.4616826844637
"ENSG00000004700",391.277284688505,368.985415751818,362.442699523105,375.622987644959,355.005972748194,329.873415397017,341.696104954075,377.408627423655,354.82058062644
"ENSG00000004766",118.186393908845,88.0420965198707,109.954526821616,111.619234054704,102.13858992476,93.5461924260198,84.6000002619414,98.2548008134576,114.174939310488
"ENSG00000004776",115.891512473721,103.869889152656,123.189793939033,121.325254407287,128.912783400182,123.087095297394,132.942857554479,123.966337474923,129.983777061171
"ENSG00000004777",60.8143580307647,60.3434594124956,34.6153139993977,51.4419078686895,50.5734765646868,53.1736251684744,62.6259742198787,53.2596116558929,57.9657384191709
"ENSG00000004779",152.609615435693,150.364030011465,180.203252290982,176.649570417009,185.436080737185,167.398449604456,169.200000523883,179.980756630259,185.314709188562
"ENSG00000004799",12.6218478931776,5.93542223729465,15.2714620585578,9.70602035258293,5.9498207723161,14.7704514356873,3.29610390630941,13.7740374972137,18.4436440424635
"ENSG00000004864",276.533212932345,262.147815480514,283.031096818605,282.445192260163,283.608123480401,311.164176911813,262.589611202649,275.480749944274,274.898123109098
"ENSG00000004866",120.481275343968,109.805311389951,114.026916703898,121.325254407287,109.080047492462,96.5002827131572,95.5870132829728,105.600954145305,78.165919989488
"ENSG00000004897",665.515616185727,651.907209062863,715.722521811076,676.50961857503,711.003582291774,608.542599150318,613.07532657355,654.72591570089,642.014466430514
"ENSG00000004961",159.494259741062,150.364030011465,170.022277585277,181.502580593301,185.436080737185,172.321933416352,169.200000523883,170.79806496545,171.262408965732
"ENSG00000004975",242.109991405497,220.599859819451,255.542465113201,248.474121026123,237.001194097258,255.036461456201,282.366234640506,255.278828281693,249.42832895522
"ENSG00000005007",860.580538171199,902.184180068787,854.183777808667,889.071464296597,934.121861253627,1004.39069762674,829.519483087867,910.004743982584,915.156052011759
"ENSG00000005020",320.135960199686,298.749585943831,317.646410818003,334.857702164111,309.390680160437,309.194783387055,293.353247661537,328.740361600166,331.107324000416
"ENSG00000005022",916.805133331717,818.099031707113,887.780994337494,872.571229697206,890.489842256643,872.441331467932,909.724678141396,915.514358981469,980.147940542345
"ENSG00000005059",88.3529352522431,121.67615586454,117.08120911561,122.295856442545,130.896056990954,110.286037386465,120.857143231345,103.764415812343,97.4878327958784
"ENSG00000005073",183.590514809856,167.181059683799,169.004180114707,150.443315465035,181.469533555641,198.908746000589,128.548052346067,170.79806496545,135.253389644732
"ENSG00000005075",149.167293283008,142.450133695072,158.823205409001,138.796091041936,154.695340080219,167.398449604456,175.792208336502,168.961526632488,147.549152339708
"ENSG00000005100",323.578282352371,325.458986011657,272.8501221129,279.533386154388,282.616486685015,312.148873674192,310.932468495187,292.00959494093,291.585229623708
"ENSG00000005156",199.654684855718,173.116481921094,166.967985173565,142.678499182969,149.737156103288,181.184204277765,137.337662762892,149.677874136389,170.384140201805
"ENSG00000005175",153.757056153254,140.471659615973,163.913692761854,156.266927676585,133.870967377112,152.627998168769,169.200000523883,146.004797470465,151.062227395415
"ENSG00000005187",6.88464430536959,8.90313335594198,13.2352671174168,7.76481628206635,14.8745519307902,6.89287733665409,3.29610390630941,3.67307666592365,12.2957626949756
"ENSG00000005189",17.211610763424,13.8493185536875,8.14477976456417,17.4708366346493,17.8494623169483,25.602115821858,14.2831169273408,10.10096083129,10.539225167122
"ENSG00000005194",321.283400917248,334.362119367599,349.207432405689,335.828304199369,354.014335952808,335.781595971292,341.696104954075,377.408627423655,389.073062419587
"ENSG00000005206",317.841078764563,357.114571277228,304.411143700586,309.622049247396,317.323774523525,306.240693099917,335.103897141456,324.149015767762,382.046912308172
"ENSG00000005238",403.899132581683,449.113615955295,397.058013522503,419.300079231583,399.629628540565,431.29718192207,488.922079435895,421.485547414739,453.186682186245
"ENSG00000005243",60.8143580307647,67.2681186893394,75.3392128222186,58.2361221154976,76.3560332447233,75.821650703195,65.9220781261881,49.5865349899692,63.2353510027319
"ENSG00000005249",42.4553065497792,53.4188001356519,66.1763355870839,70.8539485738554,59.498207723161,56.1277154556119,51.6389611988474,58.7692266547784,55.3309321273904
"ENSG00000005302",179.000751939609,154.320978169661,166.967985173565,138.796091041936,169.569892011009,164.444359317319,173.594805732295,155.187489135274,155.453571215049
"ENSG00000005339",571.425477345676,638.057890509175,606.786092460031,642.53854734099,543.416963871537,586.879270377977,525.179222405299,584.937459048341,498.856657910441
"ENSG00000005379",11.474407175616,16.8170296723348,11.1990721762757,9.70602035258293,13.8829151354042,18.709238485204,14.2831169273408,21.120190829061,12.2957626949756
"ENSG00000005436",88.3529352522431,68.2573557288885,64.1401406459428,76.6775607854052,55.5316605416169,69.9134701289201,73.6129872409101,63.3605724871829,71.1397698780734
"ENSG00000005448",120.481275343968,99.91294099446,114.026916703898,117.442846266253,116.021505060164,120.133005010257,103.277922397695,122.129799141961,113.296670546561
"ENSG00000005469",49.3399508551487,47.4833778983572,58.0315558225197,62.1185302565308,56.5232973370029,56.1277154556119,62.6259742198787,60.6057649877402,69.3832323502197
"ENSG00000005471",56.2245951605183,41.5479556610626,54.9772634108081,61.1479282212725,51.5651133600728,34.4643866832704,51.6389611988474,49.5865349899692,54.4526633634636
"ENSG00000005483",370.623351772396,365.028467593621,389.93133122851,349.416732692986,298.482675411191,370.245982654563,326.314286724631,361.798051593479,324.959442652928
"ENSG00000005486",281.122975802592,309.631193378871,289.139681642028,299.916028894813,325.256868886613,303.28660281278,318.623377609909,286.499979942044,297.733110971196
"ENSG00000005700",252.436957863552,261.158578440965,231.108125819508,241.679906779315,240.967741278802,207.771016862002,234.023377347968,229.567291620228,230.984684912757
"ENSG00000005801",96.3850202751743,100.902178034009,95.701162233629,102.883815737379,96.1887691524436,92.5614956636406,73.6129872409101,104.682684978824,115.931476838342
"ENSG00000005810",283.417857237715,339.308304565344,306.447338641727,309.622049247396,241.959378074188,260.944642030476,307.636364588878,279.153826610197,260.845822886269
"ENSG00000005812",338.495011680672,274.018659955103,300.338753818304,281.474590224905,288.566307457331,304.271299575159,273.576624223681,317.721131602395,304.759261082611
"ENSG00000005882",102.122223862982,79.1389631639287,84.5020900573533,74.7363567148886,85.2807644031974,111.270734148845,79.1064937514258,91.8269166480912,98.3661015598052
"ENSG00000005884",10534.653227933,10950.8540278086,10966.9459529857,10735.829111992,11033.9426222602,11172.3694659539,11252.8987361403,11102.7924919207,11096.9258322155
"ENSG00000005889",214.571414184019,275.007896994652,243.325295466355,247.503518990865,236.009557301872,244.204797070031,251.602598181618,250.687482449289,237.132566260245
"ENSG00000005893",1531.83335794473,1449.23226293944,1464.02416268041,1450.07944067589,1477.53882512516,1441.59606012308,1439.29870575511,1459.12970553817,1394.69079711581
"ENSG00000006007",540.444577971513,507.478601288693,543.664049284658,599.832057789625,540.442053485379,538.629129021398,505.402598967442,502.293234065059,555.065858801758
"ENSG00000006015",193.91748126791,182.019615277036,189.366129526117,188.296794840109,172.544802397167,213.679197436277,223.036364326937,176.307679964335,221.323728509562
"ENSG00000006016",14.9167293283008,25.7201630282768,19.3438519408399,15.5296325641327,9.91636795386016,10.8316643861707,18.6779221357533,12.8557683307328,12.2957626949756
"ENSG00000006025",126.218478931776,144.42860777417,114.026916703898,128.119468654095,120.979689037094,113.240127673603,135.140260158686,97.3365316469767,135.253389644732
"ENSG00000006042",401.60425114656,348.211437921286,346.153139993977,349.416732692986,369.880524678984,351.536744169359,369.163637506654,383.836511589021,345.159624223245
"ENSG00000006062",117.038953191283,102.880652113107,116.063111645039,94.1483974200545,116.021505060164,86.6533150893657,101.080519793488,130.394221640289,111.540133018708
"ENSG00000006118",1427.41625264663,1717.31550065725,1550.5624476789,1442.31462439382,1465.63918358053,1600.13223886613,1722.76364169772,1574.83162051476,1652.02354494637
"ENSG00000006125",3098.08993741632,3196.22487478317,3040.03904712358,3027.30774797062,3001.68457963347,3076.19268567248,2935.72987921958,3108.34112853789,2927.26979016813
"ENSG00000006194",117.038953191283,151.353267051014,150.678425644437,131.03127475987,159.653524057149,171.337236653973,150.52207838813,153.350950802312,172.140677729659
"ENSG00000006210",42.4553065497792,45.504903819259,42.7600937639619,30.0886630930071,28.7574670661945,26.5868125842372,39.5532468757129,31.221151660351,24.5915253899513
"ENSG00000006282",339.642452398233,311.609667457969,336.990262758843,372.711181539185,295.507765025033,305.255996337538,304.340260682568,342.51439909738,377.655568488538
"ENSG00000006327",1233.49877137872,1383.9426183292,1405.99260685789,1443.28522642908,1512.24611296367,1427.81030544978,1574.43896591379,1625.33642467121,1451.77826677105
"ENSG00000006432",329.315485940179,323.480511932559,290.157779112599,302.827835000588,286.583033866559,268.822216129509,303.241559380465,301.192286605739,267.871972997684
"ENSG00000006451",717.150448475999,693.455164723925,782.916954868731,782.305240418184,714.970129473318,707.996972150613,694.379222929182,692.374951526607,696.467129793978
"ENSG00000006453",216.866295619142,213.675200542607,202.601396643534,221.297264038891,223.118278961854,221.55677153531,192.272727868049,184.572102462663,227.471609857049
"ENSG00000006459",30.9808993741632,31.6555852655715,38.6877038816798,34.9416732692986,28.7574670661945,32.4949931585121,31.8623377609909,35.8124974927556,38.6438256127806
"ENSG00000006468",79.1734095117503,64.3004075706921,72.284920410507,74.7363567148886,92.2222219708995,100.439069762674,87.8961041682508,65.1971108201447,98.3661015598052
"ENSG00000006530",161.789141176185,190.922748632978,183.257544702694,141.707897147711,183.452807146413,169.367843129215,154.916883596542,172.634603298411,178.288559077147
"ENSG00000006534",117.038953191283,129.590052180933,137.44315852702,148.502111394519,138.829151354042,143.765727307357,137.337662762892,134.985567472694,141.40127099222
"ENSG00000006576",211.129092031334,194.879696791174,215.83666376095,189.267396875367,193.369175100273,195.954655713452,176.890909638605,202.937485792282,181.801634132854
"ENSG00000006607",367.181029619712,425.371927006117,350.225529876259,375.622987644959,391.696534177476,381.077647040733,409.81558568447,385.673049921983,347.794430515026
"ENSG00000006625",130.808241802022,93.9775187571653,95.701162233629,120.354652372028,112.05495787862,111.270734148845,113.166234116623,110.192299977709,103.635714143366
"ENSG00000006634",67.6990023361343,74.1927779661831,78.3935052339301,85.4129791027298,82.3058540170394,78.7757409903325,70.3168833346007,62.442303320702,81.6789950451954
"ENSG00000006638",22.948814351232,27.698637107375,36.6515089405388,23.294448846199,25.7825566800364,38.4031737327871,32.9610390630941,41.322112491641,27.2263316817318
"ENSG00000006652",173.263548351801,251.266208045474,199.547104231822,204.7970294395,171.553165601781,158.536178743044,186.779221357533,215.793254123014,191.462590536049
"ENSG00000006695",106.711986733229,102.880652113107,85.5201875279238,96.089601490571,103.130226720146,88.622708614124,86.7974028661477,94.5817241475339,89.5834139205369
"ENSG00000006704",188.180277680102,147.396318892817,150.678425644437,168.884754134943,160.645160852535,158.536178743044,159.311688804955,162.533642467121,176.532021549293
"ENSG00000006712",315.54619732944,304.685008181125,332.91787287656,353.299140834019,306.415769774279,297.378422238505,310.932468495187,337.004784098495,347.794430515026
"ENSG00000006715",432.585150520723,377.88854910776,374.659869169952,354.269742869277,348.064515180492,359.414318268392,343.893507558281,372.81728159125,357.455386918221
"ENSG00000006740",14.9167293283008,14.8385555932366,19.3438519408399,12.6178264583578,16.8578255215623,27.5715093466164,16.480519531547,23.8749983285037,18.4436440424635
"ENSG00000006744",527.822730078335,507.478601288693,533.483074578953,533.831119392061,525.567501554589,538.629129021398,549.350651051568,486.682658234883,514.665495661124
"ENSG00000006756",271.943450062099,279.954082192398,319.682605759144,272.73917190758,278.649939503471,307.225389862297,298.846754172053,286.499979942044,280.167735692659
"ENSG00000006757",45.8976287024639,45.504903819259,52.9410684696671,50.4713058334313,65.4480284954771,61.0511992675076,59.3298703135693,46.8317274905265,59.7222759470246
"ENSG00000006831",235.225347100128,242.363074689532,256.560562583771,216.444253862599,247.909198846504,240.266010020514,229.628572139555,262.624981613541,245.036985135586
"ENSG00000007047",366.03358890215,356.125334237679,352.2617248174,346.504926587211,345.089604794334,365.322498842667,385.644157038201,404.956702418082,362.724999501782
"ENSG00000007080",449.796761284147,399.65176397784,444.908594639318,463.947772853464,449.211468309865,469.700355654857,506.501300269545,505.966310730982,485.682626451538
"ENSG00000007168",1267.92199290557,1282.05120325564,1187.10165068523,1194.81110540296,1193.93070164476,1223.97807563729,1094.30649689472,1150.59126560058,1076.7575045743
"ENSG00000007202",1445.77530412761,1529.36046314292,1591.28634650172,1471.43268545157,1390.27478713119,1466.21347918256,1572.24156330959,1480.24989636723,1445.63038542357
"ENSG00000007237",130.808241802022,199.82588198892,136.42506105645,137.825489006678,141.8040617402,130.964669396428,151.620779690233,101.0096083129,123.835895713683
"ENSG00000007255",30.9808993741632,35.6125334237679,27.4886317054041,44.6476936218815,41.6487454062127,44.311354307062,37.3558442715066,52.341342489412,26.348062917805
"ENSG00000007341",69.9938837712575,68.2573557288885,74.321115351648,83.4717750322132,55.5316605416169,57.112412217991,56.0337664072599,76.2163408179157,63.2353510027319
"ENSG00000007376",141.135208260077,169.159533762898,152.714620585578,165.972948029168,189.402627918729,170.352539891594,176.890909638605,162.533642467121,159.844915034683
"ENSG00000007384",384.392640383136,469.887593785827,386.877038816798,400.858640561675,394.671444563635,453.945207456791,485.625975529586,402.201894918639,438.256113199489
"ENSG00000007392",246.699754275744,205.761304226215,229.071930878367,226.150274215182,194.360811895659,212.694500673898,248.306494275309,217.629792455976,271.385048053391
"ENSG00000007516",8.03208502293119,14.8385555932366,22.3981443525515,14.5590305288744,14.8745519307902,19.6939352475831,13.1844156252376,14.6923066636946,14.9305689867561
"ENSG00000007520",355.706622444096,367.996178712268,377.714161581663,381.446599856509,403.596175722109,414.557336961625,397.729871361335,421.485547414739,419.812469157026
"ENSG00000007541",254.731839298675,334.362119367599,326.809288053137,280.503988189647,265.758661163452,328.888718634638,310.932468495187,300.274017439258,325.837711416855
"ENSG00000007545",246.699754275744,282.921793311045,233.144320760649,258.180141378706,226.093189348012,284.577364327576,223.036364326937,238.749983285037,242.402178843806
"ENSG00000007866",354.559181726534,394.705578780094,369.569381817099,352.32853879876,356.989246338966,390.924614664525,365.867533600344,349.860552429227,331.107324000416
"ENSG00000007908",57.3720358780799,181.030378237487,135.406963585879,87.3541831732464,48.5902029739148,67.9440766041617,214.246753910111,204.774024125243,79.9224575173417
"ENSG00000007923",522.085526490527,520.338682802831,521.265904932107,496.948242052246,486.893666534534,508.103529387644,485.625975529586,551.879769055028,548.91797745427
"ENSG00000007944",18.3590514809856,28.6878741469242,30.5429241171156,22.3238468109407,30.7407406569665,25.602115821858,31.8623377609909,21.120190829061,35.1307505570733
"ENSG00000008018",703.38115986526,628.165520113684,681.107207811679,773.56982210086,716.95340306409,736.553178259608,699.872729439697,752.980716514348,731.597880351051
"ENSG00000008056",12.6218478931776,13.8493185536875,14.2533645879873,4.85301017629147,10.9080047492462,11.8163611485499,10.9870130210314,10.10096083129,2.6348062917805
"ENSG00000008083",248.994635710867,248.298496926826,229.071930878367,275.650978013355,219.15173178031,289.500848139472,247.207792973205,329.658630766647,247.671791427367
"ENSG00000008086",141.135208260077,137.503948497326,108.936429351046,128.119468654095,115.029868264778,128.01057910929,106.574026304004,136.822105805656,101.000907851586
"ENSG00000008128",180.148192657171,193.890459751625,155.76891299729,189.267396875367,179.486259964869,243.220100307651,223.036364326937,183.653833296182,213.41930963422
"ENSG00000008130",579.457562368607,563.865112542992,533.483074578953,541.595935674128,570.191157346959,547.49139988281,596.594807042003,606.975919043883,615.666403512709
"ENSG00000008256",417.668421192422,350.189912000384,333.935970347131,402.799844632192,415.495817266741,383.047040565492,392.236364850819,444.442276576761,353.064043098586
"ENSG00000008282",430.2902690856,440.210482599353,457.125764286164,441.623926042523,404.587812517495,435.235968971587,410.914286986573,424.240354914181,433.864769379855
"ENSG00000008283",60.8143580307647,67.2681186893394,59.0496532930902,57.2655200802393,71.3978492677932,60.0665025051285,68.1194807303944,89.0721091486485,61.4788134748782
"ENSG00000008294",671.252819773535,756.766335255068,679.071012870538,685.245036892355,698.112303951756,619.374263536489,682.293508606047,699.721104858455,599.857565762026
"ENSG00000008300",34.423221526848,50.4510890170045,35.6334114699682,41.7358875161066,25.7825566800364,48.2501413565786,35.1584416673003,22.9567291620228,34.2524817931465
"ENSG00000008311",189.327718397664,167.181059683799,156.78701046786,165.972948029168,138.829151354042,185.122991327281,162.607792711264,173.552872464892,174.77548402144
"ENSG00000008324",57.3720358780799,52.4295630961028,53.9591659402376,45.6182956571398,50.5734765646868,53.1736251684744,50.5402598967442,43.1586508246029,60.6005447109514
"ENSG00000008382",66.5515616185727,61.3326964520447,68.2125305282249,66.9715404328222,56.5232973370029,65.9746830794034,81.303896355632,73.4615333184729,54.4526633634636
"ENSG00000008394",214.571414184019,184.987326395683,190.384226996687,200.914621298467,229.06809973417,170.352539891594,187.877922659636,193.754794127472,169.505871437879
"ENSG00000008405",213.423973466457,264.126289559612,251.470075230919,236.826896603024,245.925925255732,206.786320099623,223.036364326937,235.995175785594,206.393159522806
"ENSG00000008441",224.898380642073,269.072474757358,272.8501221129,244.59171288509,244.934288460346,202.847533050106,275.774026827887,255.278828281693,241.523910079879
"ENSG00000008513",377.507996077766,413.501082531527,368.551284346529,356.210946939794,378.805255837458,345.628563595084,414.210390892882,366.389397425884,351.307505570733
"ENSG00000008516",13.7692886107392,13.8493185536875,10.1809747057052,11.6472244230995,18.8410991123343,16.7398449604456,21.9740260420627,13.7740374972137,12.2957626949756
"ENSG00000008517",477.335338505625,486.704623458161,443.890497168747,530.919313286286,499.784944874552,528.782161397607,573.522079697837,528.004770726524,526.961258356099
"ENSG00000008710",897.29864113317,1082.22532126672,892.871481690347,908.483505001763,868.67383275815,1006.3600911515,949.277925017109,966.9374323044,949.408533804905
"ENSG00000008735",6.88464430536959,6.92465927684376,10.1809747057052,12.6178264583578,10.9080047492462,8.8622708614124,12.0857143231345,13.7740374972137,10.539225167122
"ENSG00000008838",464.713490612447,466.919882667179,466.288641521299,471.712589135531,486.893666534534,449.021723644895,513.093508082164,530.759578225967,480.413013867977
"ENSG00000008853",168.673785481555,159.267163367406,159.841302879572,155.296325641327,184.444443941799,184.138294564902,159.311688804955,146.923066636946,160.72318379861
"ENSG00000008869",174.410989069363,187.955037514331,164.931790232424,177.620172452268,189.402627918729,166.413752842077,167.002597919677,167.124988299526,175.653752785366
"ENSG00000008952",760.75319574334,773.583364927403,739.138763634198,701.745271491746,698.112303951756,699.134701289201,657.023378657675,754.81725484731,675.388679459734
"ENSG00000008988",1962.12362703033,1795.46522678163,1951.69285108369,2070.29414120594,2121.11110533069,1994.01094381779,2060.06494144338,1913.67294294622,1991.03528782213
"ENSG00000009307",3481.33513708189,3373.29830486246,3479.85715441004,3365.0772562405,3454.86259512488,3287.902489584,3282.91949068417,3294.74976933351,3446.32662964889
"ENSG00000009335",1063.6775451796,1118.82709173004,1088.34619603989,1110.36872833549,1092.78374851539,1015.22236201291,1097.60260080103,1050.49992645416,1016.15695986334
"ENSG00000009413",167.526344763993,150.364030011465,139.479353468161,140.737295112453,120.979689037094,158.536178743044,135.140260158686,171.71633413193,137.009927172586
"ENSG00000009780",52.7822730078335,34.6232963842188,40.7238988228208,45.6182956571398,40.6571086108267,30.5255996337538,42.8493507820223,40.4038433251601,46.5482444881221
"ENSG00000009830",251.28951714599,267.094000678259,253.50627017206,264.003753590256,279.641576298857,266.852822604751,252.701299483721,247.014405783365,276.654660636952
"ENSG00000009844",293.744823695769,310.62043041842,315.610215876862,287.298202436455,285.591397071173,284.577364327576,241.71428646269,299.355748272777,290.706960859781
"ENSG00000009954",847.958690278021,826.012928023506,875.563824690648,789.099454664992,797.275983490357,853.732092982728,814.137664858423,791.548021506546,771.119974727759
"ENSG00000010017",349.969418856288,300.728060022929,333.935970347131,301.857232965329,352.031062362036,324.949931585121,292.254546359434,348.942283262746,300.367917262977
"ENSG00000010072",95.2375795576127,95.9559928362635,92.6468698219174,112.589836089962,124.946236218638,96.5002827131572,103.277922397695,104.682684978824,77.2876512255612
"ENSG00000010165",220.308617771827,263.137052520063,224.999540996085,242.650508814573,250.884109232662,237.311919733376,248.306494275309,224.975945787823,276.654660636952
"ENSG00000010219",36.7181029619712,55.3972742147501,49.8867760579555,69.8833465385971,71.3978492677932,54.1583219308536,63.7246755219819,43.1586508246029,51.8178570716831
"ENSG00000010244",1071.70963020253,1076.28989902943,1065.94805168734,1034.66176958534,944.038229207488,996.513123527705,1011.90389923699,975.201854802728,997.713315820881
"ENSG00000010256",1055.64546015667,937.796713492555,959.047817277431,970.602035258293,1066.00955503997,1094.98279976562,1061.34545783163,1058.76434895249,1024.93964750261
